id,X1,X2,X3,X4,X5,X6,X7,X8,X9
179,0.0731707317073171,0.00813008130081301,0,0,0,0.878048780487805,0.016260162601626,0.016260162601626,0.00813008130081301
181,0,0,0,0,0,1,0,0,0
182,0.00775193798449612,0,0,0,0,0.0155038759689922,0.0232558139534884,0.0155038759689922,0.937984496124031
184,0.166666666666667,0,0.0555555555555556,0,0,0.0555555555555556,0,0.277777777777778,0.444444444444444
188,0,0,0,0,0,1,0,0,0
194,0.04,0.255,0.245,0.355,0,0.01,0.085,0.01,0
195,0,0,0,0,0,0.317073170731707,0,0.146341463414634,0.536585365853659
196,0,0,0,0,0,1,0,0,0
197,0,0.72107765451664,0.210776545166403,0.063391442155309,0,0,0.00316957210776545,0,0.00158478605388273
199,0.04,0.255,0.245,0.355,0,0.01,0.085,0.01,0
200,0,0.834215167548501,0.124338624338624,0.0158730158730159,0.00264550264550265,0.00264550264550265,0.0114638447971781,0.00440917107583774,0.00440917107583774
204,0,0.694960212201592,0.283819628647215,0,0,0.0026525198938992,0.0106100795755968,0.00795755968169761,0
205,0.000931098696461825,0.838919925512104,0.108938547486034,0.0446927374301676,0.00279329608938547,0,0.00186219739292365,0.00186219739292365,0
206,0,0,0,0,0,0.8,0.2,0,0
207,0,0,0,0,0,1,0,0,0
208,0,0.376528117359413,0.504889975550122,0.111246943765281,0,0,0.00733496332518337,0,0
209,0,0.0616438356164384,0.246575342465753,0.089041095890411,0,0.0342465753424658,0.541095890410959,0,0.0273972602739726
211,0,0.584905660377358,0.226415094339623,0.0377358490566038,0,0.0188679245283019,0.0566037735849057,0.0754716981132075,0
216,0.00380021715526602,0.513029315960912,0.349619978284473,0.0966340933767644,0.000542888165038002,0.00217155266015201,0.0233441910966341,0.00271444082519001,0.00814332247557003
223,0,0,0,0,0,0.230769230769231,0,0,0.769230769230769
225,0,0,0,0,0,0.981132075471698,0,0.0188679245283019,0
228,0.00555555555555556,0.00277777777777778,0,0.0416666666666667,0,0.922222222222222,0,0.00277777777777778,0.025
229,0.00380021715526602,0.513029315960912,0.349619978284473,0.0966340933767644,0.000542888165038002,0.00217155266015201,0.0233441910966341,0.00271444082519001,0.00814332247557003
233,0,0.444015444015444,0.518661518661519,0,0.0115830115830116,0.00772200772200772,0.00257400257400257,0.0141570141570142,0.00128700128700129
234,0,0,0,0,0,0.0444444444444444,0,0.955555555555556,0
242,0,0,0,0,0,0,0,0.333333333333333,0.666666666666667
245,0,0,0.1,0.1,0,0.1,0.7,0,0
247,0,0.243243243243243,0.702702702702703,0,0,0,0.027027027027027,0.027027027027027,0
253,0.000878734622144112,0.916520210896309,0.0553602811950791,0.0246045694200351,0,0.000878734622144112,0.000878734622144112,0,0.000878734622144112
254,0.05,0.35,0.416666666666667,0.0666666666666667,0,0,0.05,0.0666666666666667,0
255,0,0,0,0,0,0.241379310344828,0,0,0.758620689655172
261,0,0,0,0,0,1,0,0,0
264,0,0,0,0,0,1,0,0,0
271,0.00662251655629139,0,0,0,0,0.0182119205298013,0,0.975165562913907,0
273,0,0.376528117359413,0.504889975550122,0.111246943765281,0,0,0.00733496332518337,0,0
274,0.00462962962962963,0.00462962962962963,0,0,0,0.0138888888888889,0.0138888888888889,0.930555555555556,0.0324074074074074
275,0,0.72107765451664,0.210776545166403,0.063391442155309,0,0,0.00316957210776545,0,0.00158478605388273
279,0,0,0,0,1,0,0,0,0
281,0,0.133333333333333,0.533333333333333,0,0,0.0666666666666667,0.266666666666667,0,0
285,0.2,0.0181818181818182,0,0,0.0181818181818182,0,0.2,0.472727272727273,0.0909090909090909
291,0,0.473684210526316,0.473684210526316,0,0,0,0,0,0.0526315789473684
293,0.00380021715526602,0.513029315960912,0.349619978284473,0.0966340933767644,0.000542888165038002,0.00217155266015201,0.0233441910966341,0.00271444082519001,0.00814332247557003
297,0.131034482758621,0.00689655172413793,0,0,0,0.0137931034482759,0,0.00689655172413793,0.841379310344828
298,0.0116618075801749,0.75801749271137,0.0962099125364431,0.0524781341107872,0,0.0379008746355685,0.0087463556851312,0.00583090379008746,0.0291545189504373
299,0,0,0,0,0,0.857142857142857,0,0.0714285714285714,0.0714285714285714
304,0.0625,0,0,0,0,0.8125,0.0625,0,0.0625
317,0.0043010752688172,0,0,0,0,0.00645161290322581,0.00537634408602151,0.978494623655914,0.00537634408602151
320,0,0,0,0,0,1,0,0,0
323,0.0625,0,0,0,0,0.3125,0.0625,0.375,0.1875
327,0,0.376528117359413,0.504889975550122,0.111246943765281,0,0,0.00733496332518337,0,0
328,0.000878734622144112,0.916520210896309,0.0553602811950791,0.0246045694200351,0,0.000878734622144112,0.000878734622144112,0,0.000878734622144112
329,0,0,0,0.142857142857143,0,0,0.142857142857143,0.571428571428571,0.142857142857143
332,0.00403225806451613,0.491935483870968,0.431451612903226,0.0564516129032258,0.00403225806451613,0.00403225806451613,0.00403225806451613,0.00403225806451613,0
334,0.000878734622144112,0.916520210896309,0.0553602811950791,0.0246045694200351,0,0.000878734622144112,0.000878734622144112,0,0.000878734622144112
338,0.0170940170940171,0.504273504273504,0.341880341880342,0.0427350427350427,0,0.00854700854700855,0.0256410256410256,0.0170940170940171,0.0427350427350427
339,0,0.376528117359413,0.504889975550122,0.111246943765281,0,0,0.00733496332518337,0,0
342,0.0043010752688172,0,0,0,0,0.00645161290322581,0.00537634408602151,0.978494623655914,0.00537634408602151
354,0.00380021715526602,0.513029315960912,0.349619978284473,0.0966340933767644,0.000542888165038002,0.00217155266015201,0.0233441910966341,0.00271444082519001,0.00814332247557003
360,0,0,0,0,0,0.133333333333333,0.533333333333333,0.333333333333333,0
362,0,0,0,0,1,0,0,0,0
366,0.131147540983607,0.0983606557377049,0.0327868852459016,0.0983606557377049,0,0.377049180327869,0.0819672131147541,0.0819672131147541,0.0983606557377049
373,0.00658895083628991,0,0,0.00253421186011151,0,0.981753674607197,0.00304105423213381,0.00304105423213381,0.00304105423213381
377,0.00658895083628991,0,0,0.00253421186011151,0,0.981753674607197,0.00304105423213381,0.00304105423213381,0.00304105423213381
386,0,0.105263157894737,0.842105263157895,0.0526315789473684,0,0,0,0,0
387,0,0,0,0,1,0,0,0,0
391,0,0.694960212201592,0.283819628647215,0,0,0.0026525198938992,0.0106100795755968,0.00795755968169761,0
392,0,0,0,0,0,0,0.2,0.8,0
397,0,0,0,0,1,0,0,0,0
398,0,0,0.0285714285714286,0,0,0,0.285714285714286,0.685714285714286,0
407,0.0371900826446281,0.642561983471074,0.113636363636364,0.0413223140495868,0.107438016528926,0.0206611570247934,0.0227272727272727,0.00413223140495868,0.0103305785123967
409,0.0122324159021407,0.596330275229358,0.321100917431193,0.0672782874617737,0,0,0.00305810397553517,0,0
411,0,0,0,0,0,1,0,0,0
414,0.0122324159021407,0.596330275229358,0.321100917431193,0.0672782874617737,0,0,0.00305810397553517,0,0
419,0.00775193798449612,0,0,0,0,0.0155038759689922,0.0232558139534884,0.0155038759689922,0.937984496124031
421,0,0.384615384615385,0.384615384615385,0.0769230769230769,0,0,0,0.0769230769230769,0.0769230769230769
422,0,0,0,0,0,0.111111111111111,0.555555555555556,0.333333333333333,0
431,0,0,0,0,0,1,0,0,0
432,0,0,0,0,1,0,0,0,0
438,0.375,0,0,0.125,0,0.375,0,0,0.125
442,0,0,0,0,0,1,0,0,0
443,0,0.72107765451664,0.210776545166403,0.063391442155309,0,0,0.00316957210776545,0,0.00158478605388273
446,0,0.2,0,0,0.8,0,0,0,0
447,0.0208333333333333,0.458333333333333,0.208333333333333,0.1875,0,0.0625,0.0208333333333333,0.0104166666666667,0.03125
448,0.0731707317073171,0.00813008130081301,0,0,0,0.878048780487805,0.016260162601626,0.016260162601626,0.00813008130081301
451,0,0.833333333333333,0.0833333333333333,0,0,0,0,0,0.0833333333333333
457,0,0,0,0.0909090909090909,0,0,0,0.818181818181818,0.0909090909090909
459,0,0.0555555555555556,0.166666666666667,0,0,0,0.611111111111111,0.166666666666667,0
460,0,0.5,0.1,0.3,0,0,0.1,0,0
461,0,0.328125,0.65625,0,0,0,0,0.015625,0
462,0,0,0,0,0,1,0,0,0
463,0,0.376528117359413,0.504889975550122,0.111246943765281,0,0,0.00733496332518337,0,0
465,0,0.276422764227642,0.113821138211382,0.544715447154472,0,0.0650406504065041,0,0,0
466,0.000878734622144112,0.916520210896309,0.0553602811950791,0.0246045694200351,0,0.000878734622144112,0.000878734622144112,0,0.000878734622144112
467,0,0.857142857142857,0,0.142857142857143,0,0,0,0,0
469,0,0,0,0,0,1,0,0,0
472,0,0.211538461538462,0.711538461538462,0.0192307692307692,0,0,0.0576923076923077,0,0
475,0.0036231884057971,0.590579710144927,0.144927536231884,0.210144927536232,0,0.0217391304347826,0.0181159420289855,0.0072463768115942,0.0036231884057971
479,0.0154798761609907,0.582043343653251,0.325077399380805,0.0154798761609907,0,0.0123839009287926,0.0154798761609907,0.0123839009287926,0.021671826625387
480,0,0.626373626373626,0.318681318681319,0.032967032967033,0,0,0.021978021978022,0,0
486,0,0,0,0,0,0.933333333333333,0,0.0666666666666667,0
487,0,0.211538461538462,0.711538461538462,0.0192307692307692,0,0,0.0576923076923077,0,0
488,0,0.816720257234727,0.157556270096463,0.0257234726688103,0,0,0,0,0
490,0.0714285714285714,0,0,0,0,0,0,0.857142857142857,0.0714285714285714
495,0.00380021715526602,0.513029315960912,0.349619978284473,0.0966340933767644,0.000542888165038002,0.00217155266015201,0.0233441910966341,0.00271444082519001,0.00814332247557003
496,0,0.376528117359413,0.504889975550122,0.111246943765281,0,0,0.00733496332518337,0,0
498,0.222222222222222,0,0,0,0,0.111111111111111,0,0.666666666666667,0
504,0.00727650727650728,0.442827442827443,0.35966735966736,0.12993762993763,0.0051975051975052,0,0.0488565488565489,0.0051975051975052,0.00103950103950104
506,0.818181818181818,0,0,0,0,0,0,0.181818181818182,0
507,0.08300395256917,0.399209486166008,0.146245059288538,0.0118577075098814,0.0197628458498024,0.106719367588933,0.114624505928854,0.0869565217391304,0.0316205533596838
509,0,0,0,0,1,0,0,0,0
515,0.0479452054794521,0,0,0,0,0.10958904109589,0,0.00684931506849315,0.835616438356164
521,0,0.834215167548501,0.124338624338624,0.0158730158730159,0.00264550264550265,0.00264550264550265,0.0114638447971781,0.00440917107583774,0.00440917107583774
522,0.000878734622144112,0.916520210896309,0.0553602811950791,0.0246045694200351,0,0.000878734622144112,0.000878734622144112,0,0.000878734622144112
524,0,0.444015444015444,0.518661518661519,0,0.0115830115830116,0.00772200772200772,0.00257400257400257,0.0141570141570142,0.00128700128700129
525,0,0,0,0,0,0.658536585365854,0.341463414634146,0,0
528,0,0,0,0,0,1,0,0,0
529,0,0.166666666666667,0.5,0.0833333333333333,0,0.0416666666666667,0.166666666666667,0.0416666666666667,0
530,0.00555555555555556,0.00277777777777778,0,0.0416666666666667,0,0.922222222222222,0,0.00277777777777778,0.025
535,0.00658895083628991,0,0,0.00253421186011151,0,0.981753674607197,0.00304105423213381,0.00304105423213381,0.00304105423213381
542,0.00462962962962963,0.00462962962962963,0,0,0,0.0138888888888889,0.0138888888888889,0.930555555555556,0.0324074074074074
543,0.000931098696461825,0.838919925512104,0.108938547486034,0.0446927374301676,0.00279329608938547,0,0.00186219739292365,0.00186219739292365,0
547,0.0588235294117647,0,0.235294117647059,0,0,0,0.0588235294117647,0.647058823529412,0
549,0.00662251655629139,0,0,0,0,0.0182119205298013,0,0.975165562913907,0
556,0.0479452054794521,0,0,0,0,0.10958904109589,0,0.00684931506849315,0.835616438356164
557,0,0,0,0,0,1,0,0,0
558,0,0.25,0.5,0.125,0,0,0,0,0.125
563,0.000878734622144112,0.916520210896309,0.0553602811950791,0.0246045694200351,0,0.000878734622144112,0.000878734622144112,0,0.000878734622144112
565,0,0,0,0,0,0,0,0.833333333333333,0.166666666666667
568,0.142857142857143,0,0,0,0,0.571428571428571,0,0.142857142857143,0.142857142857143
569,0,0.4,0.1,0.5,0,0,0,0,0
571,0.000878734622144112,0.916520210896309,0.0553602811950791,0.0246045694200351,0,0.000878734622144112,0.000878734622144112,0,0.000878734622144112
573,0.00446428571428571,0,0,0.03125,0,0.964285714285714,0,0,0
574,0.0273972602739726,0,0,0,0,0.945205479452055,0.0136986301369863,0,0.0136986301369863
598,0.099009900990099,0,0,0,0,0,0,0.900990099009901,0
605,0.0224719101123595,0.617977528089888,0.314606741573034,0.0224719101123595,0,0,0,0,0.0224719101123595
606,0,0,0.166666666666667,0,0,0.75,0,0.0833333333333333,0
611,0.00662251655629139,0,0,0,0,0.0182119205298013,0,0.975165562913907,0
612,0.000931098696461825,0.838919925512104,0.108938547486034,0.0446927374301676,0.00279329608938547,0,0.00186219739292365,0.00186219739292365,0
613,0,0.0616438356164384,0.246575342465753,0.089041095890411,0,0.0342465753424658,0.541095890410959,0,0.0273972602739726
616,0,0.421296296296296,0.421296296296296,0,0.12037037037037,0.00462962962962963,0.00925925925925926,0.00925925925925926,0.0138888888888889
617,0,0.027027027027027,0,0.891891891891892,0,0.0810810810810811,0,0,0
620,0.00380021715526602,0.513029315960912,0.349619978284473,0.0966340933767644,0.000542888165038002,0.00217155266015201,0.0233441910966341,0.00271444082519001,0.00814332247557003
621,0.00403225806451613,0.491935483870968,0.431451612903226,0.0564516129032258,0.00403225806451613,0.00403225806451613,0.00403225806451613,0.00403225806451613,0
626,0.230769230769231,0,0,0,0,0.615384615384615,0,0,0.153846153846154
630,0.00727650727650728,0.442827442827443,0.35966735966736,0.12993762993763,0.0051975051975052,0,0.0488565488565489,0.0051975051975052,0.00103950103950104
635,0,0.421296296296296,0.421296296296296,0,0.12037037037037,0.00462962962962963,0.00925925925925926,0.00925925925925926,0.0138888888888889
640,0,0,0,0,0,1,0,0,0
642,0.000931098696461825,0.838919925512104,0.108938547486034,0.0446927374301676,0.00279329608938547,0,0.00186219739292365,0.00186219739292365,0
643,0.0555555555555556,0.333333333333333,0.314814814814815,0.0555555555555556,0,0.111111111111111,0.0925925925925926,0.037037037037037,0
648,0.000878734622144112,0.916520210896309,0.0553602811950791,0.0246045694200351,0,0.000878734622144112,0.000878734622144112,0,0.000878734622144112
652,0,0,0,0,0,1,0,0,0
654,0,0.333333333333333,0.444444444444444,0,0,0,0,0.222222222222222,0
660,0.00888888888888889,0.546666666666667,0.204444444444444,0.0844444444444444,0.00888888888888889,0.0577777777777778,0.0666666666666667,0.0222222222222222,0
661,0.0212765957446809,0,0,0,0,0.893617021276596,0.0851063829787234,0,0
665,0,0,0,0,0,0,0,0.833333333333333,0.166666666666667
668,0,0,0,0,0,1,0,0,0
671,0.000931098696461825,0.838919925512104,0.108938547486034,0.0446927374301676,0.00279329608938547,0,0.00186219739292365,0.00186219739292365,0
675,0,0.816720257234727,0.157556270096463,0.0257234726688103,0,0,0,0,0
676,0.125,0.25,0.625,0,0,0,0,0,0
682,0.0122324159021407,0.596330275229358,0.321100917431193,0.0672782874617737,0,0,0.00305810397553517,0,0
685,0.08300395256917,0.399209486166008,0.146245059288538,0.0118577075098814,0.0197628458498024,0.106719367588933,0.114624505928854,0.0869565217391304,0.0316205533596838
686,0.0384615384615385,0,0,0,0,0.0769230769230769,0.846153846153846,0.0384615384615385,0
689,0.00727650727650728,0.442827442827443,0.35966735966736,0.12993762993763,0.0051975051975052,0,0.0488565488565489,0.0051975051975052,0.00103950103950104
690,0,0,0,0,0,1,0,0,0
706,0,0,0,0,0,1,0,0,0
708,0,0.834215167548501,0.124338624338624,0.0158730158730159,0.00264550264550265,0.00264550264550265,0.0114638447971781,0.00440917107583774,0.00440917107583774
716,0.0123456790123457,0.00823045267489712,0.00411522633744856,0,0,0,0,0,0.975308641975309
720,0.000931098696461825,0.838919925512104,0.108938547486034,0.0446927374301676,0.00279329608938547,0,0.00186219739292365,0.00186219739292365,0
726,0.00658895083628991,0,0,0.00253421186011151,0,0.981753674607197,0.00304105423213381,0.00304105423213381,0.00304105423213381
727,0.0769230769230769,0,0.0769230769230769,0,0,0.153846153846154,0.58974358974359,0,0.102564102564103
729,0.08300395256917,0.399209486166008,0.146245059288538,0.0118577075098814,0.0197628458498024,0.106719367588933,0.114624505928854,0.0869565217391304,0.0316205533596838
731,0.0263157894736842,0.289473684210526,0.184210526315789,0.289473684210526,0.0263157894736842,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.0263157894736842
732,0,0.666666666666667,0.0833333333333333,0.166666666666667,0,0.0833333333333333,0,0,0
734,0.0036231884057971,0.590579710144927,0.144927536231884,0.210144927536232,0,0.0217391304347826,0.0181159420289855,0.0072463768115942,0.0036231884057971
739,0.0043010752688172,0,0,0,0,0.00645161290322581,0.00537634408602151,0.978494623655914,0.00537634408602151
740,0,0.558823529411765,0.323529411764706,0,0,0,0.117647058823529,0,0
742,0.0833333333333333,0,0,0.333333333333333,0,0.333333333333333,0,0.0833333333333333,0.166666666666667
748,0.04,0.255,0.245,0.355,0,0.01,0.085,0.01,0
753,0,0,0,0.0185185185185185,0.981481481481482,0,0,0,0
757,0,0.816720257234727,0.157556270096463,0.0257234726688103,0,0,0,0,0
760,0.0154798761609907,0.582043343653251,0.325077399380805,0.0154798761609907,0,0.0123839009287926,0.0154798761609907,0.0123839009287926,0.021671826625387
763,0,0.459459459459459,0.297297297297297,0,0,0.108108108108108,0.135135135135135,0,0
764,0.282352941176471,0.0117647058823529,0,0,0.0117647058823529,0.0823529411764706,0.0470588235294118,0.282352941176471,0.282352941176471
785,0,0,0,0,0,1,0,0,0
788,0,0,0,0,0,0.928571428571429,0,0.0476190476190476,0.0238095238095238
791,0,0.569343065693431,0.262773722627737,0.0583941605839416,0,0.0218978102189781,0.0583941605839416,0.0291970802919708,0
799,0,0,0,0,0,0.941176470588235,0,0.0588235294117647,0
801,0.00380021715526602,0.513029315960912,0.349619978284473,0.0966340933767644,0.000542888165038002,0.00217155266015201,0.0233441910966341,0.00271444082519001,0.00814332247557003
803,0,0,0,0,0,0.986301369863014,0,0.0136986301369863,0
812,0.00555555555555556,0.00277777777777778,0,0.0416666666666667,0,0.922222222222222,0,0.00277777777777778,0.025
815,0,0.0555555555555556,0.166666666666667,0,0,0,0.611111111111111,0.166666666666667,0
816,0,0.444015444015444,0.518661518661519,0,0.0115830115830116,0.00772200772200772,0.00257400257400257,0.0141570141570142,0.00128700128700129
817,0.0909090909090909,0,0.0909090909090909,0,0,0.0909090909090909,0.0909090909090909,0.454545454545455,0.181818181818182
820,0,0.654411764705882,0.316176470588235,0.0294117647058824,0,0,0,0,0
821,0.0129310344827586,0.443965517241379,0.396551724137931,0.0818965517241379,0,0.0258620689655172,0.0344827586206897,0.00431034482758621,0
825,0.2,0,0,0,0,0,0,0.08,0.72
826,0.0371900826446281,0.642561983471074,0.113636363636364,0.0413223140495868,0.107438016528926,0.0206611570247934,0.0227272727272727,0.00413223140495868,0.0103305785123967
829,0,0,0,0,0,0.12,0.08,0.76,0.04
837,0,0.376528117359413,0.504889975550122,0.111246943765281,0,0,0.00733496332518337,0,0
839,0,0,0,0,1,0,0,0,0
842,0.333333333333333,0,0,0,0,0.1,0,0.1,0.466666666666667
846,0,0,0,0,0,0,0,1,0
847,0,0,0,0,0,1,0,0,0
852,0,0,0,0,1,0,0,0,0
854,0,0.376528117359413,0.504889975550122,0.111246943765281,0,0,0.00733496332518337,0,0
855,0.00727650727650728,0.442827442827443,0.35966735966736,0.12993762993763,0.0051975051975052,0,0.0488565488565489,0.0051975051975052,0.00103950103950104
865,0,0.181818181818182,0,0,0,0,0.0909090909090909,0.727272727272727,0
868,0,0,0,0,1,0,0,0,0
876,0,0.376528117359413,0.504889975550122,0.111246943765281,0,0,0.00733496332518337,0,0
879,0,0,0,0,0,1,0,0,0
882,0,0.834215167548501,0.124338624338624,0.0158730158730159,0.00264550264550265,0.00264550264550265,0.0114638447971781,0.00440917107583774,0.00440917107583774
884,0.00658895083628991,0,0,0.00253421186011151,0,0.981753674607197,0.00304105423213381,0.00304105423213381,0.00304105423213381
888,0,0.466666666666667,0.2,0,0,0.133333333333333,0,0.2,0
890,0,0.834215167548501,0.124338624338624,0.0158730158730159,0.00264550264550265,0.00264550264550265,0.0114638447971781,0.00440917107583774,0.00440917107583774
892,0.0731707317073171,0.00813008130081301,0,0,0,0.878048780487805,0.016260162601626,0.016260162601626,0.00813008130081301
897,0,0.72107765451664,0.210776545166403,0.063391442155309,0,0,0.00316957210776545,0,0.00158478605388273
898,0,0.444015444015444,0.518661518661519,0,0.0115830115830116,0.00772200772200772,0.00257400257400257,0.0141570141570142,0.00128700128700129
901,0.0524017467248908,0,0,0,0,0.00655021834061135,0,0.00218340611353712,0.938864628820961
902,0,0.376528117359413,0.504889975550122,0.111246943765281,0,0,0.00733496332518337,0,0
903,0,0,0,0,0,0.230769230769231,0,0,0.769230769230769
905,0,0.654411764705882,0.316176470588235,0.0294117647058824,0,0,0,0,0
908,0,0,0,0,1,0,0,0,0
909,0.00727650727650728,0.442827442827443,0.35966735966736,0.12993762993763,0.0051975051975052,0,0.0488565488565489,0.0051975051975052,0.00103950103950104
912,0,0,0.166666666666667,0,0,0.75,0,0.0833333333333333,0
916,0,0.518987341772152,0.240506329113924,0.0759493670886076,0.0759493670886076,0,0.0632911392405063,0,0.0253164556962025
918,0.00403225806451613,0.491935483870968,0.431451612903226,0.0564516129032258,0.00403225806451613,0.00403225806451613,0.00403225806451613,0.00403225806451613,0
923,0.0666666666666667,0,0,0,0,0.1,0.233333333333333,0.6,0
927,0.00727650727650728,0.442827442827443,0.35966735966736,0.12993762993763,0.0051975051975052,0,0.0488565488565489,0.0051975051975052,0.00103950103950104
929,0,0.816720257234727,0.157556270096463,0.0257234726688103,0,0,0,0,0
930,0,0.328125,0.65625,0,0,0,0,0.015625,0
931,0.00380021715526602,0.513029315960912,0.349619978284473,0.0966340933767644,0.000542888165038002,0.00217155266015201,0.0233441910966341,0.00271444082519001,0.00814332247557003
933,0,0.615384615384615,0.230769230769231,0,0,0,0.153846153846154,0,0
956,0,0,0,0,1,0,0,0,0
962,0.00462962962962963,0.00462962962962963,0,0,0,0.0138888888888889,0.0138888888888889,0.930555555555556,0.0324074074074074
966,0.00658895083628991,0,0,0.00253421186011151,0,0.981753674607197,0.00304105423213381,0.00304105423213381,0.00304105423213381
